latitude,longitude,fid (int),XTRID (string),BAUART (string),BAUJAHR (string),BAULEITER (string),BEMERKUNG (string),BETREIBER (string),BETRIEBSFÜ (string),DARSTELLUN (int),DREHMOMENT (float),EIGENTÜMER (string),EINBAUJAHR (string),ENTLÜFTUNG (string),FABRIKATTY (string),FUNKTIONSP (string),GSP_TYP (string),GANGZAHL (float),GEMEINDENA (string),GEMEINDESC (string),HAUSNUMMER (string),HERSTELLER (string),HINWEISSCH (string),ID (float),LAGE_DES_H (string),LAGE_ZUR_L (string),LEISTUNG (float),LEITUNGSFU (string),LOGISCHE_I (string),MATERIAL (string),MAX__BAUTE (string),MAX__SYSTE (string),MESSUNGSAR (string),MONTEUR (string),NENNDRUCK_ (string),NENNWEITE_ (string),NENNWEITE1 (float),NENNWEITE2 (float),NENNWEITE3 (string),NENNWEITE4 (string),NENNWEITE5 (string),NENNWEITE6 (float),NENNWEITE7 (float),NETZBETREI (string),NETZZUGEHÖ (string),NUMMERIERU (string),ORTSTEILNA (string),ORTSTEILSC (string),PRÜFDRUCK_ (string),PRÜFTURNUS (string),PÄCHTER (string),ROHRKENNZA (string),ROHRVERLEG (string),SAP_ID (string),SCHLIEßRIC (string),SCHLÜSSELB (string),SICHERUNGS (string),SKIZZE_POI (float),SONDERFUNK (string),SPÜLTRUPP (string),STATUS (string),STATUS_SEI (string),STRAßENNAM (string),STRAßENSCH (string),SUBCODE (float),SYSTEMBETR (string),TN_PRÜFUNG (string),TN_STATUS (float),TEXT_ID (float),TIEFBAUFIR (string),VERBINDUNG (string),VORSCHIEBE (string),GS_ID (float),RWO_ID (string),ÜBERGANG_A (string)
47.9634728122156,7.94844244778682,98,8230636,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9243 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,42,,,8230636,,auf dem Rohr,0,Versorgungsleitung,ID-8230636,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548165,rechts,170,,748710,Hydrant auf Leitung,,in Betrieb,,Dr.-Gremmelsbacher-Straße,0831506422842,0,,BP: OK ÜP: OK,0,2153776,,,nein,0,1780441-386201823-8230639,
47.9640008777418,7.94699981219225,99,25557467,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,20,,,25557467,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-25557467,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100690461,rechts,173,,2533862,Hydrant auf Leitung,,in Betrieb,,Kirschenhof,0831506422801,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780439-1169832999-25557470,
47.9633242220124,7.94696772346279,100,25557429,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,10,,,25557429,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-25557429,,,,,,,,147.1999969482,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100690459,rechts,175,,2533859,Hydrant auf Leitung,,in Betrieb,,Birnenhof,0831506400002,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-386629983-25557432,
47.9630796747427,7.93816337381252,101,8513391,Überflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22711 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN861/1,,,8513391,,auf dem Rohr,0,Hydrantenleitung,ID-8513391,,,,,Statistik 2003 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548245,rechts,030,,787924,Abgesetzter Hydrant > 4 m,,in Betrieb,,Neuhäuser Straße,0831506422980,1,,BP: OK ÜP: OK,0,2153866,,,nein,0,1780441-337480791-8513394,
47.9625920177152,7.94753060392616,102,25557483,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,14,,,25557483,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-25557483,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100690463,rechts,167,,2533864,Hydrant auf Leitung,,in Betrieb,,Kastanienhof,0831506422815,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-387385421-25557486,
47.9627516260543,7.94862331992754,103,25557475,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,2,,,25557475,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-25557475,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100690462,rechts,165,,2533863,Hydrant auf Leitung,,in Betrieb,,Kastanienhof,0831506422815,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-379453084-25557478,
47.9619035590889,7.94785907433932,104,25557491,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,16,,,25557491,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-25557491,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100690464,rechts,169,,2533865,Hydrant auf Leitung,,in Betrieb,,Lindenhof,0831506422817,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-388040474-25557494,
47.9620749882341,7.94956952354191,105,8231082,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9243 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,6,,,8231082,,auf dem Rohr,0,Versorgungsleitung,ID-8231082,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548166,rechts,168,,748763,Hydrant auf Leitung,,in Betrieb,,Dr.-Gremmelsbacher-Straße,0831506422842,0,,BP: OK ÜP: OK,0,2153777,,,nein,0,1780441-380655447-8231085,
47.9612353514156,7.94964830183407,106,8220388,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22786 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN152,,,8220388,,auf dem Rohr,0,Versorgungsleitung,ID-8220388,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548147,rechts,156,,748951,Endhydrant bis 1 m,,in Betrieb,,Au,08315064Y0122,0,,BP: OK ÜP: OK,0,2153758,,,nein,0,1780441-412762067-8220391,
47.9626222890434,7.95280677477923,107,26036525,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,39,,,26036525,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-26036525,,,,,,,,147.1999969482,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100705551,rechts,266,,2551656,Hydrant auf Leitung,,in Betrieb,,Hauptstraße,0831506422860,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-377619834-26036528,
47.9624236735583,7.95532824494637,108,24640767,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,24640767,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-24640767,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100644235,rechts,620,,2302242,Hydrant auf Leitung,,in Betrieb,,Holzeckstraße,0831506422890,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-582810986-24640770,
47.9626828547054,7.95372136862511,109,8222182,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22902 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,6,,,8222182,,auf dem Rohr,0,Versorgungsleitung,ID-8222182,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548150,rechts,356,,749175,Hydrant auf Leitung,,in Betrieb,,Im Gässle,0831506422902,0,,BP: OK ÜP: OK,0,2153761,,,nein,0,1780441-377998318-8222185,
47.9618401416413,7.95267122290179,110,26036735,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,1,,,26036735,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-26036735,,,,,,,,147.1999969482,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100705552,rechts,012,,2551673,Hydrant auf Leitung,,in Betrieb,,Am Bach,0831506422705,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-378733684-26036738,
47.9624036895689,7.95457767421287,111,27477107,Unterflurhydrant,,,,,,0,0,,2020/01/01,,,,,0,Kirchzarten,08315064,24,,,27477107,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-27477107,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100853279,rechts,621,,2728433,Hydrant auf Leitung,,in Betrieb,,Schulhausstraße,0831506423064,0,,BP: OK ÜP: OK,0,0,,,nein,0,1793042-856373584-27477110,
47.9616494066092,7.95461183632348,112,27600060,Unterflurhydrant,,,,,,0,0,,2021/01/01,,,,,0,Kirchzarten,08315064,37,,,27600060,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-27600060,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100858025,rechts,233,,2728775,Hydrant auf Leitung,,in Betrieb,,Schulhausstraße,0831506423064,0,,BP: OK ÜP: OK,0,0,,,nein,0,1793042-856619623-27600063,
47.9611365242359,7.95542526334256,113,8278864,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22838 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,10,,,8278864,,auf dem Rohr,0,Versorgungsleitung,ID-8278864,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548198,rechts,232,,749832,Hydrant auf Leitung,,in Betrieb,,Giersbergstraße,0831506422838,0,,BP: OK ÜP: OK,0,2153813,,,nein,0,1780441-696383494-8278867,
47.9610312530353,7.95414186013079,114,8279655,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22860 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,58,,,8279655,,auf dem Rohr,0,Versorgungsleitung,ID-8279655,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548201,rechts,270,,749931,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Hauptstraße,0831506422860,0,,BP: OK ÜP: OK,0,2153816,,,nein,0,1780441-415139332-8279658,
47.961460932593,7.95295984059203,115,8219594,Überflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22860 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN75/10,,,8219594,,auf dem Rohr,0,Versorgungsleitung,ID-8219594,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548146,rechts,268,,748853,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Hauptstraße,0831506422860,1,,BP: OK ÜP: OK,0,2153757,,,nein,0,1780441-378505543-8219597,
47.9615428368359,7.95080578419024,116,8219174,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9243 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,8219174,,auf dem Rohr,0,Versorgungsleitung,ID-8219174,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548144,rechts,166,,748803,Hydrant auf Leitung,,in Betrieb,,Dr.-Gremmelsbacher-Straße,0831506422842,0,,BP: OK ÜP: OK,0,2153755,,,nein,0,1780441-380445238-8219177,
47.961562566809,7.95142727659367,117,8230540,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22786 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN148,,,8230540,,auf dem Rohr,0,Versorgungsleitung,ID-8230540,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548164,rechts,154,,748699,Hydrant auf Leitung,,in Betrieb,,Dietenbacher Straße,0831506422786,0,,BP: OK ÜP: OK,0,2153775,,,nein,0,1780441-378859338-8230543,
47.9605824291282,7.95082570181087,118,8230398,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22786 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,24,,,8230398,,auf dem Rohr,0,Versorgungsleitung,ID-8230398,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548163,rechts,158,,748687,Hydrant auf Leitung,,in Betrieb,,Dietenbacher Straße,0831506422786,0,,BP: OK ÜP: OK,0,2153774,,,nein,0,1780441-413417043-8230401,
47.9604926450567,7.95361872879601,119,8703800,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9214 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,2,,,8703800,,auf dem Rohr,0,Versorgungsleitung,ID-8703800,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548291,rechts,616,,828786,Endhydrant > 4 m,,in Betrieb,,Zur Sägmühle,0831506422757,0,,BP: OK ÜP: OK,0,2153912,,,nein,0,1780441-415371106-8703803,
47.9602163843615,7.95455680022819,120,8703874,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9214 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,2,,,8703874,,auf dem Rohr,0,Versorgungsleitung,ID-8703874,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548292,rechts,618,,828796,Hydrant auf Leitung,,in Betrieb,,Zur Sägmühle,0831506422757,0,,BP: OK ÜP: OK,0,2153913,,,nein,0,1780441-696851046-8703877,
47.9579998155642,7.95429740290199,121,25516785,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,25516785,,auf dem Rohr,0,Versorgungsleitung,ID-25516785,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100682048,rechts,626,,2542093,Hydrant auf Leitung,,in Betrieb,,Oberrieder Straße,0831506422990,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-424349113-25516788,
47.9599233918823,7.94961942776255,122,8230238,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22786 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,30,,,8230238,,auf dem Rohr,0,Versorgungsleitung,ID-8230238,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548162,rechts,160,,748666,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Dietenbacher Straße,0831506422786,0,,BP: OK ÜP: OK,0,2153773,,,nein,0,1780441-418541799-8230241,
47.9580611845695,7.94907105256469,123,8503345,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22786 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,23,,,8503345,,auf dem Rohr,0,Versorgungsleitung,ID-8503345,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548230,rechts,162,,787016,Hydrant auf Leitung,,in Betrieb,,Dietenbacher Straße,0831506422786,0,,BP: OK ÜP: OK,0,2153851,,,nein,0,1780441-422414748-8503348,
47.9566762702908,7.94917952174404,124,8503785,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22786 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,35,,,8503785,,auf dem Rohr,0,Hydrantenleitung,ID-8503785,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548231,rechts,164,,787069,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Dietenbacher Straße,0831506422786,0,,BP: OK ÜP: OK,0,2153852,,,ja,0,1780441-423796733-8503788,
47.9548080978848,7.94507190877172,125,8504432,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9241 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,48,,,8504432,,auf dem Rohr,0,Hydrantenleitung,ID-8504432,,,,,Statistik 2003 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548232,rechts,146,,787151,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Dietenbacher Straße,0831506422786,0,,BP: OK ÜP: OK,0,2153853,,,ja,0,1780441-439014908-8504435,
47.9544819928099,7.94537724874272,126,6956708,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9241 Hausnummer: unset,,,0,0,,2003/01/01,,,,,0,Kirchzarten,08315064,3a,,,6956708,,auf dem Rohr,0,Versorgungsleitung,ID-6956708,,,,,,,,73.5999984741,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548068,,150,,573468,Hydrant auf Leitung,,in Betrieb,,Ortsteil Dietenbach,0831506422994,0,,BP: OK ÜP: OK,0,2153675,,,nein,0,1780441-1087240543-6956711,
47.956467142549,7.953769791436,127,7660935,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: unset Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,8,,,7660935,,auf dem Rohr,0,Versorgungsleitung,ID-7660935,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548120,,484,,580602,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Oberrieder Straße,0831506422990,0,,BP: OK ÜP: OK,0,2153731,,,nein,0,1780441-425312292-7660938,
47.9504271652694,7.94695610924203,128,6956775,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9303 Hausnummer: unset,,,0,0,,2003/01/01,,,,,0,Kirchzarten,08315064,30,,,6956775,,auf dem Rohr,0,Versorgungsleitung,ID-6956775,,,,,,,,73.5999984741,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548069,,152,,573475,Hydrant auf Leitung,,in Betrieb,,Ortsteil Dietenbach,0831506422994,0,,BP: OK ÜP: OK,0,2153676,,,nein,0,1780441-1119119606-6956778,
47.9545639594495,7.94375209418309,129,8504694,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9241 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,48,,,8504694,,auf dem Rohr,0,Versorgungsleitung,ID-8504694,,,,,Statistik 2003 / Ritter,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548233,rechts,148,,787185,Hydrant auf Leitung,,in Betrieb,,Dietenbacher Straße,0831506422786,0,,BP: OK ÜP: OK,0,2153854,,,nein,0,1780441-439449558-8504697,
47.961135550923,7.92605158235114,130,8513807,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22725 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,48,,,8513807,,auf dem Rohr,0,Versorgungsleitung,ID-8513807,,,,,Statistik 2003 / Ritter,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548248,rechts,060,,787968,Hydrant auf Leitung,,in Betrieb,,Am Pfeiferberg,0831506422725,0,,BP: OK ÜP: OK,0,2153869,,,nein,0,1780447-576076109-8513810,
47.9614698037161,7.92180230514569,131,23551996,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,48,,,23551996,,auf dem Rohr,0,Versorgungsleitung,ID-23551996,,,,,,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100577052,rechts,061,,2134292,Hydrant auf Leitung,,in Betrieb,,Am Pfeiferberg,0831506422725,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780447-585412114-23551999,
47.962421116226,7.92762176755773,132,8513684,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22725 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,19,,,8513684,,auf dem Rohr,0,Versorgungsleitung,ID-8513684,,,,,Statistik 2003 / Ritter,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548247,rechts,058,,787952,Hydrant auf Leitung,,in Betrieb,,Am Pfeiferberg,0831506422725,0,,BP: OK ÜP: OK,0,2153868,,,nein,0,1780447-572997718-8513687,
47.9736585717004,7.98465266875404,133,9288626,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,26,,,9288626,,auf dem Rohr,0,Versorgungsleitung,ID-9288626,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548756,,452,,835298,Hydrant auf Leitung,,in Betrieb,,Mühlenstraße,0831506422978,0,,BP: OK ÜP: OK,0,2154466,,,nein,0,1778034-1067693341-9288629,
47.9733826546972,7.98336562819598,134,8769014,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,26,,,8769014,,auf dem Rohr,0,Versorgungsleitung,ID-8769014,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548297,,454,,833228,Hydrant auf Leitung,,in Betrieb,,Mühlenstraße,0831506422978,0,,BP: OK ÜP: OK,0,2153918,,,ja,0,1778034-1068099083-8769017,
47.9732838127973,7.98338530871014,135,8768995,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,26,,,8768995,,auf dem Rohr,0,Versorgungsleitung,ID-8768995,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548296,,456,,833227,Hydrant auf Leitung,,in Betrieb,,Mühlenstraße,0831506422978,0,,BP: OK ÜP: OK,0,2153917,,,ja,0,1778034-1068104357-8768998,
47.9729299345035,7.9831675165767,136,8768950,Überflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN20/1,,,8768950,,auf dem Rohr,0,Versorgungsleitung,ID-8768950,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548295,,458,,833226,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Mühlenstraße,0831506422978,1,,BP: OK ÜP: OK,0,2153916,,,ja,0,1778034-1068332409-8768953,
47.9745870155202,7.9793209574776,137,8769031,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,21,,,8769031,,auf dem Rohr,0,Versorgungsleitung,ID-8769031,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548299,,464,,833230,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Mühlenstraße,0831506422978,0,,BP: OK ÜP: OK,0,2153920,,,ja,0,1780438-1052316608-8769034,
47.9747397968459,7.9778061152202,138,9203291,Überflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,27,,,9203291,,auf dem Rohr,0,Versorgungsleitung,ID-9203291,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548720,,466,,833798,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Mühlenstraße,0831506422978,1,,BP: OK ÜP: OK,0,2154429,,,nein,0,1780438-1052680419-9203294,
47.9740449918104,7.98105629622061,139,8769041,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN3/2,,,8769041,,auf dem Rohr,0,Versorgungsleitung,ID-8769041,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548301,,470,,833232,Hydrant auf Leitung,,in Betrieb,,Mühlenstraße,0831506422978,0,,BP: OK ÜP: OK,0,2153922,,,ja,0,1780438-1116349243-8769044,
47.9734538930274,7.98189655932878,140,8769024,Überflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,13,,,8769024,,auf dem Rohr,0,Versorgungsleitung,ID-8769024,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548298,,472,,833229,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Mühlenstraße,0831506422978,1,,BP: OK ÜP: OK,0,2153919,,,ja,0,1780438-1116590592-8769027,
47.9742122583205,7.98055196978012,141,8769036,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22978 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,21,,,8769036,,auf dem Rohr,0,Versorgungsleitung,ID-8769036,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548300,,468,,833231,Hydrant auf Leitung,,in Betrieb,,Mühlenstraße,0831506422978,0,,BP: OK ÜP: OK,0,2153921,,,ja,0,1780438-1115855188-8769039,
47.9728908963587,7.97843073719724,142,23055895,Unterflurhydrant,,,,,,0,0,,2011/01/01,,,,,0,Kirchzarten,08315064,3,,,23055895,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-23055895,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100555053,rechts,440,,1919840,Hydrant auf Leitung,,in Betrieb,,Markenhofstraße,0831506422970,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780438-1060457843-23055898,
47.9735969541628,7.97763369057236,143,9331402,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22970 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7c,,,9331402,,auf dem Rohr,0,Versorgungsleitung,ID-9331402,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548778,,436,,836173,Hydrant auf Leitung,,in Betrieb,,Markenhofstraße,0831506422970,0,,BP: OK ÜP: OK,0,2154490,,,nein,0,1780438-1058008346-9331405,
47.9752127811185,7.96128357900889,144,9660198,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: unset Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN127/1,,,9660198,,auf dem Rohr,0,Versorgungsleitung,ID-9660198,,,,,,,,150,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548794,rechts,196,,949269,Hydrant auf Leitung,,in Betrieb,,Oberbirkäcker,08315064Y0084,0,,BP: OK ÜP: OK,0,2154507,,,nein,0,1780439-807339344-9660201,
47.9782123470913,7.95635211952706,145,9231422,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 9622 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,4a,,,9231422,,auf dem Rohr,0,Hydrantenleitung,ID-9231422,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548749,,554,,835165,Abgesetzter Hydrant bis 1 m,,in Betrieb,,St. Johannes Weg,0831506423041,0,,BP: OK ÜP: OK,0,2154459,,,nein,0,1780439-729120816-9231425,
47.9778216115208,7.95596332470398,146,9230881,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22770 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,8,,,9230881,,auf dem Rohr,0,Hydrantenleitung,ID-9230881,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548748,,124,,835095,Abgesetzter Hydrant > 4 m,,in Betrieb,,St. Johannes Weg,0831506423041,1,,BP: OK ÜP: OK,0,2154458,,,ja,0,1780439-729211472-9230884,
